CustomerID,PostalCode,Occupation,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer,AvgMonthSpend
11336,75019,Professional,1,2,0,137384,0,59.3
16406,OX1,Clerical,1,1,1,84889,1,51.96
16218,98052,Skilled Manual,1,0,1,57287,1,49.56
15278,94070,Clerical,0,1,0,84251,0,51.3
12511,75008,Skilled Manual,0,2,0,62358,1,51.02
18311,92020,Clerical,0,2,0,76478,1,50.38
19043,42651,Management,1,2,3,107557,1,53.97
17947,80074,Skilled Manual,0,2,0,58563,1,51.12
21204,3337,Skilled Manual,0,0,0,54102,0,50.26
11480,93290,Skilled Manual,0,0,0,51078,1,47.6
29424,70452,Manual,0,1,0,34597,0,46.38
11619,V8V,Management,0,3,0,108617,0,52.64
27633,V8V,Manual,1,0,0,33567,1,48.82
24305,6006,Skilled Manual,0,1,0,52678,1,59.35
22680,33041,Management,1,2,0,112763,0,57.19
18056,92020,Clerical,0,0,0,77225,0,53.05
27272,97222,Manual,0,0,1,33801,1,49.81
24078,66001,Management,1,2,2,106603,1,63.16
13996,2113,Skilled Manual,1,1,2,55675,1,48.79
24693,78100,Skilled Manual,0,1,0,56549,0,51.02
16044,13441,Professional,1,3,1,132332,1,56.95
21931,94109,Skilled Manual,1,2,1,53591,1,53.92
13441,98225,Manual,1,0,2,31874,1,50.76
13505,GL50,Management,1,0,1,110250,1,52.39
19221,94947,Skilled Manual,1,1,1,51658,1,48.25
14722,98312,Management,0,1,0,106971,0,50.64
21832,59223,Management,1,2,0,107401,0,51.31
20704,97005,Management,1,1,1,110947,1,55.46
16691,6006,Manual,0,0,0,33284,1,48.62
11848,98901,Management,1,2,0,113492,0,51.52
18164,38231,Skilled Manual,1,2,1,58864,1,51.69
16606,2036,Manual,0,1,0,26174,0,47.48
16205,75007,Clerical,0,0,0,85412,1,51.48
16936,92081,Skilled Manual,1,2,0,56291,0,48.38
25048,V8Y 1L1,Skilled Manual,0,1,0,56706,0,52.51
29360,NT20,Clerical,0,1,0,78939,1,51.91
25132,3977,Clerical,1,3,1,81676,1,53.41
23569,3977,Skilled Manual,1,1,0,51476,0,51.35
26143,2060,Professional,1,2,0,132266,1,51.97
25416,92102,Manual,1,1,2,27102,0,47.52
26999,CM11,Skilled Manual,0,1,0,57288,0,51.35
12497,66001,Professional,1,3,0,128863,1,52.32
27862,4171,Skilled Manual,0,2,0,51596,0,47.93
23481,90210,Clerical,0,1,0,86529,0,57.14
25839,91910,Management,1,3,0,107950,1,51.51
16107,99362,Management,1,2,0,102428,0,51.09
26119,90210,Skilled Manual,1,2,0,56269,1,48.13
26928,GA10,Management,1,2,0,111462,0,55.72
19809,91945,Clerical,1,1,1,78476,1,54.76
15016,90210,Skilled Manual,0,1,0,60464,1,49.14
27498,2300,Management,1,2,0,109392,1,55.34
16017,94947,Manual,0,0,0,29899,0,45.4
12621,75009,Manual,0,0,1,29966,0,45.6
16608,4000,Clerical,0,0,0,84208,1,51.49
21513,75008,Clerical,1,1,1,79269,1,54.69
24447,90706,Skilled Manual,1,2,1,56774,1,51.52
26700,V2W 1W2,Skilled Manual,0,1,0,57405,0,50.98
18360,95062,Clerical,0,2,0,80307,1,50.26
11375,HP10 9QY,Skilled Manual,1,1,1,61019,0,50.61
15331,97034,Skilled Manual,1,0,0,54503,0,56.92
25777,59000,Manual,1,1,0,26302,0,44.83
22702,92700,Skilled Manual,0,1,0,53315,0,48.49
16154,94109,Professional,1,1,1,130224,1,55.73
20162,46236,Skilled Manual,1,1,0,62035,0,48.89
19610,2450,Skilled Manual,1,1,1,54033,1,50.75
23819,V7L 4J4,Skilled Manual,0,2,0,51944,1,48.06
23299,98225,Clerical,1,2,0,78663,0,49.58
12327,38001,Manual,1,0,0,32846,0,50.89
12303,SW6 SBY,Skilled Manual,1,1,3,60696,1,49.22
15755,3429,Skilled Manual,1,1,2,56474,0,58.05
12287,KB9,Manual,1,1,0,26983,0,50.52
20033,90401,Management,1,1,1,112791,1,58.79
26223,63009,Skilled Manual,0,1,0,59539,0,51.7
19604,2113,Professional,1,3,0,136177,0,54.15
25813,2444,Management,0,0,0,108032,0,53.85
12225,66041,Skilled Manual,1,1,1,53833,1,48.08
14124,2580,Clerical,0,0,0,83874,0,49.79
29223,98312,Manual,0,1,0,31385,1,52.59
25135,3429,Skilled Manual,0,1,0,52464,0,48.1
12550,OX1,Manual,1,1,0,28585,0,49.4
15617,75008,Skilled Manual,0,1,0,60493,0,51.39
22630,EM15,Professional,1,3,2,133741,1,53.82
26393,33098,Professional,1,2,0,132026,0,54.43
15518,90505,Clerical,1,1,0,79680,0,49.75
26784,2500,Skilled Manual,1,0,0,54338,0,52.08
27911,98036,Skilled Manual,0,0,0,56181,1,51.63
12830,93400,Skilled Manual,0,2,0,61482,0,58.0
24093,TY31,Professional,1,2,0,133411,1,54.98
16206,64283,Skilled Manual,0,1,0,58012,0,50.66
16007,98312,Skilled Manual,1,0,1,52688,1,52.57
13277,97301,Skilled Manual,0,2,0,53412,1,50.99
28903,SE1 8HL,Skilled Manual,1,1,0,54061,0,48.05
17837,34117,Skilled Manual,0,0,0,59401,1,49.83
22412,3000,Professional,1,2,0,132168,0,52.37
12816,80074,Skilled Manual,0,2,0,57305,1,48.59
11853,94519,Skilled Manual,0,2,0,60641,1,49.68
27849,93000,Manual,1,1,0,29573,0,53.61
17352,6006,Management,1,1,1,112889,1,53.29
25792,64283,Management,1,2,0,105158,1,52.84
22391,66740,Clerical,1,1,0,81830,0,50.09
17370,2500,Manual,1,1,0,28435,0,45.83
12778,95062,Manual,1,1,0,36044,0,47.2
25239,3280,Skilled Manual,1,2,1,61226,1,53.01
21155,91950,Skilled Manual,1,2,1,56606,1,50.04
16527,2061,Clerical,0,1,0,84515,1,51.11
18663,94941,Skilled Manual,1,2,1,60155,1,58.85
14052,4700,Skilled Manual,0,1,0,60144,1,58.33
18714,2777,Professional,1,1,0,129708,1,53.72
13397,98052,Manual,1,0,0,29213,0,45.95
18840,98371,Manual,1,0,0,30642,0,45.88
25288,V9,Manual,0,1,0,33408,0,49.42
16435,NT20,Management,1,2,0,103911,0,52.85
12403,WA3,Clerical,0,2,0,78657,1,52.91
11211,V2W 1W2,Skilled Manual,1,1,1,54237,0,48.87
12031,V8Y 1L1,Skilled Manual,0,0,0,52189,1,47.93
20792,V9,Clerical,1,2,1,78935,1,52.12
26252,91950,Management,1,3,1,110910,1,52.99
23409,6006,Professional,1,2,0,138715,1,52.63
27917,90802,Management,0,3,0,104329,1,55.28
14612,90210,Clerical,1,3,1,78817,1,52.74
11265,98033,Clerical,1,2,1,84375,1,53.78
12452,99202,Professional,1,2,0,130122,1,59.8
23038,98052,Manual,0,1,0,28299,0,45.21
23303,97205,Skilled Manual,0,1,0,56759,0,48.8
22716,98020,Professional,1,2,0,131550,1,57.48
13486,V8Y 1L1,Skilled Manual,1,0,1,54665,1,48.62
19782,3205,Skilled Manual,1,0,0,52997,1,52.95
25495,91940,Clerical,1,0,1,77014,1,52.53
27503,60610,Clerical,0,2,0,78223,1,50.89
12756,90210,Clerical,0,2,0,82847,1,50.8
27621,90401,Management,1,0,0,105463,1,59.76
17202,KB9,Management,1,2,1,109288,1,52.08
20565,C2H 7AU,Management,1,0,2,112840,1,52.89
24700,91940,Clerical,0,1,0,85398,1,54.24
19207,V9,Skilled Manual,1,2,0,57920,0,53.08
23982,46236,Management,1,0,0,103322,1,60.84
18700,3198,Clerical,0,2,0,81528,1,53.15
19273,93400,Skilled Manual,1,1,1,51096,1,48.11
23541,6105,Clerical,1,3,0,81293,1,50.12
12693,2138,Skilled Manual,0,2,0,56583,0,48.67
20636,92625,Management,1,3,0,103060,1,51.29
22414,22001,Skilled Manual,1,1,1,58992,1,51.17
18646,90210,Skilled Manual,1,1,0,62240,0,50.34
14898,98036,Clerical,1,2,1,77550,1,50.77
26844,GL50,Skilled Manual,1,2,1,53687,1,48.45
15812,4217,Clerical,1,2,1,85152,1,58.51
22108,94947,Manual,0,0,0,27881,0,53.63
24397,92118,Manual,0,0,0,26422,0,50.83
14828,70452,Clerical,0,2,0,80039,1,52.71
27939,OX16 8RS,Skilled Manual,1,2,1,53659,1,50.87
18616,94611,Skilled Manual,0,2,0,60071,1,51.12
12172,92625,Management,1,0,0,106628,1,59.62
20888,93290,Skilled Manual,0,2,0,54163,1,54.05
24065,SL67RJ,Skilled Manual,0,2,0,61590,0,49.57
13970,4171,Manual,0,1,0,36431,0,49.22
15528,97222,Clerical,1,1,1,87877,1,53.2
19407,97045,Management,1,2,2,112877,1,53.67
18079,92806,Clerical,1,3,1,79096,1,51.87
15299,97355,Management,1,1,1,105264,1,53.33
27840,78400,Manual,0,1,0,26000,0,45.31
12941,98036,Clerical,0,0,0,79305,1,51.83
22576,2113,Clerical,0,1,0,83114,0,52.19
22619,20354,Skilled Manual,0,1,0,53021,0,50.01
11282,98168,Manual,1,1,1,26427,0,58.62
21888,4217,Skilled Manual,0,1,0,54614,0,48.31
14474,94611,Skilled Manual,1,2,1,56016,1,52.33
28338,2138,Manual,1,1,0,28517,0,45.37
28659,V7L 4J4,Management,0,3,0,102514,0,55.29
20601,2036,Clerical,0,2,0,79233,1,50.4
26515,91941,Skilled Manual,1,1,0,50924,1,48.63
14882,94704,Manual,1,0,1,35706,1,48.16
14695,38001,Manual,0,1,0,36642,0,50.49
19943,75003,Clerical,1,1,2,85831,1,56.78
26729,98168,Management,1,2,0,107721,1,56.38
14107,V2W 1W2,Skilled Manual,0,2,0,61413,1,51.48
11456,2065,Manual,0,0,0,33784,0,46.07
13018,2036,Skilled Manual,1,1,0,58290,0,48.2
18362,V8Y 1L1,Skilled Manual,0,0,0,61571,1,49.09
20510,97355,Skilled Manual,1,1,0,61577,0,48.39
18155,CM11,Manual,1,1,0,36536,0,46.7
12337,2060,Professional,0,2,0,129603,0,53.88
13538,34117,Skilled Manual,0,2,0,54128,0,48.49
25690,YO15,Clerical,1,2,1,84256,1,56.77
27057,98901,Skilled Manual,0,1,0,60800,0,51.1
21277,V9B 2C3,Manual,0,0,0,25601,0,49.34
17724,2444,Clerical,0,1,0,79201,0,49.97
13540,91054,Professional,1,2,0,131510,1,52.2
23924,EM15,Manual,0,0,0,30231,0,46.89
25353,98104,Skilled Manual,1,1,0,54845,0,51.95
17555,94519,Skilled Manual,1,1,1,53282,1,47.81
27807,92100,Clerical,1,3,0,79453,1,51.16
11201,90401,Skilled Manual,1,2,0,61134,0,48.62
29150,97034,Manual,1,0,1,29761,0,55.6
14461,99202,Clerical,1,1,1,78681,1,52.61
15603,2444,Professional,1,4,1,137873,1,57.96
21852,34117,Skilled Manual,1,1,1,60322,1,56.01
26279,V7L 4J4,Management,1,1,0,112715,0,52.56
16569,92700,Skilled Manual,1,0,0,57582,1,49.47
24781,T2P 2G8,Professional,1,1,0,130834,0,51.54
15622,45001,Skilled Manual,0,2,0,56702,1,52.61
13193,94941,Skilled Manual,1,0,1,52184,1,48.37
19586,4700,Professional,1,2,0,132416,0,54.24
14188,75017,Skilled Manual,1,2,1,51346,1,48.35
11361,2300,Clerical,0,3,0,86646,1,49.85
19419,59100,Manual,0,1,0,34749,0,46.1
21215,2500,Skilled Manual,0,2,0,61346,1,48.74
18576,91364,Skilled Manual,1,1,0,61257,0,49.78
20039,98284,Clerical,0,1,0,81315,0,53.85
13912,92118,Management,1,0,0,101869,0,50.88
29108,92020,Skilled Manual,0,1,0,55932,0,52.95
20328,92102,Manual,0,1,0,29355,0,45.5
11968,2061,Management,1,2,0,103328,1,50.74
16853,94014,Professional,1,0,0,129532,1,54.39
12217,78000,Skilled Manual,1,1,1,56621,0,57.57
16621,3550,Skilled Manual,0,2,0,61022,1,48.73
19173,MK8 8DF,Management,1,3,0,105071,1,50.99
19728,98270,Clerical,1,1,1,79612,0,50.44
19951,4171,Clerical,0,1,0,78999,1,51.76
18937,94611,Skilled Manual,1,1,0,52464,1,55.43
19557,2065,Clerical,0,0,0,81449,0,50.59
25320,75017,Skilled Manual,0,2,0,59487,0,50.85
24256,V7L 4J4,Skilled Manual,0,1,0,58395,0,48.99
27371,3220,Manual,0,0,0,26746,0,47.25
21551,3429,Management,0,3,0,110716,1,52.41
27428,V8X,Manual,1,0,0,35315,0,49.54
23515,94063,Skilled Manual,1,1,0,61847,1,59.66
29133,97045,Clerical,0,1,0,86993,0,51.61
23357,94010,Skilled Manual,0,0,0,51821,1,51.43
25002,V2W 1W2,Clerical,0,3,0,80529,1,50.8
20960,75003,Skilled Manual,0,1,0,59695,1,51.24
23379,98055,Clerical,1,2,0,77779,0,51.52
12378,85049,Clerical,0,0,0,86556,0,52.41
18668,97034,Manual,1,1,0,33664,1,53.41
27785,EM15,Clerical,1,0,2,85477,1,53.0
11876,94611,Skilled Manual,1,1,1,57129,0,48.14
18888,98033,Skilled Manual,0,0,0,56850,1,50.21
24538,92700,Clerical,1,0,0,76315,0,51.11
19380,45000,Management,0,2,0,111087,1,55.47
13162,94519,Management,0,1,0,106475,0,51.09
26708,91910,Clerical,1,3,0,78318,1,53.79
11328,V2L3W8,Manual,1,0,0,28974,0,46.14
20156,3429,Clerical,0,3,0,81813,1,53.53
26753,2450,Skilled Manual,0,0,0,56000,0,52.06
24128,42651,Management,0,3,0,108347,0,51.77
18551,98201,Professional,1,2,0,128003,1,51.84
25280,90505,Skilled Manual,0,1,0,52289,0,52.16
19863,98168,Manual,1,1,0,32829,0,45.4
25472,4139,Clerical,1,2,1,87350,1,58.97
17107,59368,Skilled Manual,0,2,0,56120,0,50.69
15975,98225,Skilled Manual,0,2,0,57869,0,51.91
16568,34117,Management,1,0,0,103352,1,51.97
23576,2450,Clerical,1,2,2,81417,1,51.08
26737,98901,Clerical,1,2,0,79319,1,49.94
17008,91950,Clerical,0,3,0,79749,1,52.67
19461,CB4 4BZ,Manual,0,0,0,34085,0,46.31
13252,EC1R 0DU,Skilled Manual,1,0,0,58968,1,48.81
18823,90706,Skilled Manual,0,0,0,57921,1,59.14
25968,97045,Clerical,1,2,1,86315,1,56.36
19958,1002,Management,1,3,0,110737,0,51.23
17111,14129,Manual,0,0,1,28581,0,49.04
12603,PB12,Professional,1,3,0,138875,1,61.14
18998,97045,Management,1,3,1,108150,1,51.28
22232,V2W 1W2,Skilled Manual,0,2,0,51489,1,48.25
11668,90210,Manual,0,0,0,33895,0,46.55
11139,6105,Skilled Manual,1,2,1,61909,1,51.22
11127,91776,Skilled Manual,0,1,0,51056,0,47.56
11409,78100,Skilled Manual,0,0,0,55271,0,49.94
13103,3220,Management,1,1,0,109343,1,55.91
17531,97045,Manual,1,1,1,32067,1,49.94
22841,5023,Skilled Manual,0,2,0,55403,1,53.02
25086,94704,Manual,1,1,1,28528,0,49.55
27618,99202,Skilled Manual,1,2,2,53851,1,50.18
20682,91941,Manual,0,1,1,29193,0,47.52
15824,94014,Skilled Manual,0,1,0,51139,0,51.74
26189,3198,Professional,1,3,1,132445,1,52.6
15494,V8V,Skilled Manual,0,2,0,52748,0,52.33
28513,60323,Clerical,1,1,1,81043,1,52.57
27614,98225,Manual,1,0,1,32974,1,54.64
13655,98225,Skilled Manual,1,1,1,52837,0,50.3
25542,92310,Clerical,1,2,0,86254,1,52.32
22984,98225,Clerical,0,2,0,78740,1,50.21
13395,98225,Skilled Manual,1,0,1,57297,1,49.96
12124,75002,Clerical,1,3,0,86057,0,53.59
18099,91203,Clerical,1,3,1,84946,1,55.83
13822,91054,Skilled Manual,1,1,0,58601,0,55.1
28063,95062,Professional,1,1,0,137199,1,52.97
11471,78400,Clerical,0,2,0,76744,0,50.85
14028,98225,Clerical,0,3,0,77997,0,50.02
22488,4838,Professional,1,2,1,138711,1,61.38
22019,V9B 5T2,Manual,0,1,0,30069,1,46.15
11281,91502,Professional,1,1,0,134538,0,56.04
19529,99202,Clerical,0,2,0,82493,1,49.87
18569,97301,Skilled Manual,1,2,0,58145,0,48.87
22476,66740,Skilled Manual,0,2,0,61630,1,54.76
26995,78000,Professional,1,1,1,133084,1,52.9
20442,91502,Manual,0,0,0,27803,0,46.04
19116,V3L 1E7,Clerical,0,1,0,77381,0,50.79
24209,17490,Management,1,3,0,109617,0,51.32
13829,41485,Clerical,0,1,0,80067,0,50.37
21171,4700,Manual,0,1,0,33791,0,49.91
28245,V2W 1W2,Manual,0,1,0,29306,0,53.96
17789,91480,Skilled Manual,0,1,0,59409,0,51.69
24863,17490,Management,1,3,0,111475,1,57.26
16598,PE17,Manual,1,0,0,34688,0,50.53
24080,14197,Manual,0,0,1,33082,0,55.94
18996,91791,Manual,1,0,2,26936,0,48.67
24908,4551,Skilled Manual,0,2,0,61404,0,50.45
18117,98052,Skilled Manual,1,2,0,62184,1,53.83
25191,94941,Professional,1,2,0,128737,0,53.0
12730,YO15,Clerical,0,1,0,81041,0,51.5
20740,V3J 6Z3,Skilled Manual,1,2,0,54515,1,48.44
21571,2036,Manual,0,0,0,36293,0,46.67
28363,V9B 2C3,Skilled Manual,0,1,0,52323,0,48.97
15410,91502,Clerical,1,1,1,84952,1,52.45
12587,2061,Clerical,0,1,0,86495,1,54.94
16272,MK8 8ZD,Skilled Manual,0,0,0,58597,1,59.87
27207,98225,Manual,0,0,0,29541,0,49.84
22633,95010,Skilled Manual,0,1,0,57154,0,52.39
18053,28202,Skilled Manual,0,0,0,56977,1,52.76
12753,59491,Manual,0,1,0,30425,0,46.38
13847,OX14 4SE,Manual,0,0,0,28472,0,44.76
18492,2065,Skilled Manual,0,1,0,51351,0,47.95
28153,V8P,Skilled Manual,0,1,0,56142,0,51.23
13385,98027,Clerical,1,0,0,84367,1,52.4
13385,98027,Clerical,1,0,0,79123,1,52.4
26247,91910,Professional,1,3,0,129956,0,51.78
12732,45000,Skilled Manual,0,0,0,56726,0,49.09
16776,98225,Manual,0,1,2,35325,1,47.19
15599,4700,Professional,1,1,0,130395,0,57.39
20298,91502,Skilled Manual,0,0,0,54220,0,48.02
13598,59368,Skilled Manual,1,1,0,57696,1,54.55
11863,98284,Management,1,2,2,102475,1,52.87
14504,V8V,Clerical,1,2,1,78668,1,49.49
18403,98107,Skilled Manual,0,1,0,59959,0,49.94
29354,98270,Clerical,0,2,0,83348,1,56.81
22469,91054,Management,1,2,1,104116,1,53.25
17380,94704,Skilled Manual,0,2,0,53785,0,48.48
16593,B29 6SL,Clerical,1,2,1,76743,1,51.1
17371,V8Y 1L1,Skilled Manual,0,1,0,56536,0,52.42
16396,63151,Skilled Manual,0,1,0,61436,0,48.34
26835,93290,Skilled Manual,1,1,1,51929,1,55.44
23458,V6B 3P7,Manual,0,1,0,27655,0,48.17
21469,92020,Skilled Manual,1,1,1,51294,0,51.94
17886,RG12 8TB,Management,1,1,1,111512,1,52.8
26446,2061,Skilled Manual,0,1,0,52912,0,51.65
20992,4217,Management,0,1,0,105576,0,51.3
15059,WA1 4SY,Professional,1,0,0,134335,1,51.94
15541,94303,Clerical,1,3,0,85734,0,51.43
17526,97330,Skilled Manual,1,2,0,59078,1,52.43
18963,98055,Clerical,1,2,0,82870,1,50.29
16506,V9,Management,1,2,0,106518,1,50.55
18139,20354,Skilled Manual,1,0,0,51941,1,48.79
27271,98020,Management,1,1,0,102598,0,50.48
11321,98168,Skilled Manual,1,2,0,52068,0,48.25
16282,W1N 9FA,Clerical,0,3,0,86079,0,54.86
21610,94536,Management,1,3,0,109111,1,51.08
28850,V8Y 1L1,Professional,1,1,0,128325,1,51.28
24580,42651,Skilled Manual,1,1,1,61747,1,48.42
15391,V2M1N7,Skilled Manual,1,2,0,52798,1,48.64
27619,91910,Skilled Manual,0,0,0,62290,1,60.04
19626,2580,Manual,1,1,0,34685,0,55.89
21303,90505,Manual,1,1,2,25745,0,48.3
13391,V3J 6Z3,Manual,1,1,1,35574,0,47.62
14803,20354,Manual,0,0,0,36527,1,46.47
16878,97330,Clerical,1,2,1,84878,1,53.84
22016,98168,Skilled Manual,0,2,0,59179,1,48.78
19028,91940,Management,1,2,0,112531,0,54.21
22346,90210,Management,1,3,1,107025,1,53.01
28888,80610,Management,1,1,0,111098,0,51.83
19148,97005,Manual,0,0,0,34765,1,54.42
28073,V6B 3P7,Skilled Manual,0,1,0,55647,0,48.46
19773,4217,Skilled Manual,1,1,1,62213,1,60.23
18211,4551,Manual,0,0,1,34242,1,47.84
28946,4655,Management,0,1,0,106299,1,51.28
19260,CM11,Clerical,1,2,0,84730,0,54.07
13005,4217,Manual,0,0,0,25658,0,45.38
20182,V3L 1E7,Manual,1,0,1,26760,0,45.66
11450,6105,Skilled Manual,0,2,0,60186,1,50.92
17815,PE17,Manual,0,0,0,29771,0,53.3
12108,98270,Skilled Manual,1,2,1,55909,1,56.61
20823,4169,Skilled Manual,0,0,0,57747,1,48.79
27890,EM15,Clerical,1,1,0,76739,1,55.12
25146,97068,Manual,1,1,0,35614,0,54.24
12398,59000,Skilled Manual,0,1,0,60852,0,50.1
14442,91945,Clerical,0,3,0,80496,1,50.61
22735,97330,Clerical,1,2,1,86430,1,52.37
25281,98055,Skilled Manual,0,1,0,58843,1,53.16
20365,98225,Manual,1,1,0,34928,1,46.65
28387,AS23,Manual,0,0,0,29130,0,48.28
23182,92020,Professional,1,2,0,137398,0,52.01
26052,98168,Manual,0,1,2,36594,0,47.58
17504,2580,Skilled Manual,1,2,0,52723,1,51.26
18966,94704,Skilled Manual,1,1,2,56650,1,49.56
19555,3220,Clerical,1,1,1,82645,0,52.3
20646,97071,Skilled Manual,0,1,1,55672,1,49.26
24267,4810,Skilled Manual,1,0,0,55646,1,48.85
21124,RG7 5H7,Manual,0,1,0,29263,0,48.79
26337,98312,Management,1,2,2,107337,1,52.16
16844,90505,Management,1,3,0,111765,1,51.3
25787,59491,Skilled Manual,1,0,1,54482,1,52.81
11446,1597,Manual,0,0,0,29850,0,48.2
11262,V6B 3P7,Management,1,2,0,105478,1,51.3
23845,94063,Skilled Manual,0,2,0,52033,1,47.41
26854,59000,Clerical,0,3,0,79378,1,52.58
26010,98312,Clerical,1,0,1,78933,1,52.46
20640,92020,Skilled Manual,1,1,1,54674,1,51.5
21647,98312,Manual,0,0,0,33966,1,48.05
21647,98312,Manual,0,0,0,33966,1,48.05
27820,WA1 4SY,Skilled Manual,1,2,0,51799,1,54.77
14749,91502,Skilled Manual,1,0,2,54710,1,56.21
14444,94941,Management,1,1,1,110353,1,60.93
28741,59368,Management,1,2,0,104528,1,51.33
16732,98366,Skilled Manual,0,0,0,61306,1,48.85
14850,41100,Skilled Manual,0,0,0,55572,0,51.46
17446,90210,Management,1,0,1,108641,1,54.84
16871,90401,Manual,1,0,1,35746,1,49.47
12293,RG12 8TB,Management,1,2,0,111217,0,51.69
28193,91945,Manual,0,1,0,27462,0,45.26
27798,66578,Clerical,1,3,1,78079,1,62.51
11930,2055,Skilled Manual,1,1,0,56009,0,48.97
29137,V9,Manual,0,0,2,30990,1,55.4
27364,3198,Skilled Manual,0,0,0,60193,0,52.15
28242,91910,Manual,0,0,0,33166,1,45.57
21188,3550,Manual,0,0,0,29360,0,52.06
14743,98284,Skilled Manual,1,0,1,58119,1,55.16
28127,95062,Clerical,0,1,0,81284,1,49.75
14067,3000,Clerical,1,1,0,81663,0,54.08
14109,92102,Clerical,0,3,0,81388,0,50.09
15159,98901,Professional,1,2,0,128021,0,52.07
22592,AS23,Management,1,2,0,110412,0,51.69
28622,91941,Clerical,1,1,2,84079,1,53.7
16688,5023,Skilled Manual,0,1,0,56530,0,51.9
15472,98270,Management,0,0,0,109507,0,54.52
18692,2060,Skilled Manual,0,0,1,56285,1,50.32
14985,93000,Clerical,0,1,0,81921,0,50.21
18799,92806,Manual,0,1,0,30290,0,45.73
14794,OX14 4SE,Skilled Manual,1,2,1,53799,1,48.97
24334,94947,Clerical,1,3,0,79332,0,49.8
24334,94947,Clerical,1,3,0,79332,0,49.8
11960,98052,Manual,0,0,0,30518,1,48.08
14889,94010,Skilled Manual,1,1,0,61851,0,57.18
26157,3205,Skilled Manual,1,1,1,58762,1,54.04
23778,92700,Skilled Manual,0,1,1,53555,1,49.28
16290,60355,Manual,0,0,0,29517,0,47.21
27759,98055,Clerical,0,2,0,84065,0,51.0
13843,78100,Skilled Manual,0,1,0,52584,0,50.29
17619,V9,Skilled Manual,1,0,0,56006,1,48.77
16925,94015,Skilled Manual,0,1,0,53569,1,48.04
21194,2065,Management,1,2,0,104873,1,51.57
22189,98168,Clerical,0,2,0,77671,1,49.68
21069,OX1,Manual,0,0,1,33641,0,49.24
24546,TY31,Clerical,1,2,1,83954,1,53.35
21311,V8X,Manual,0,0,0,27889,0,49.27
13892,97222,Management,1,3,0,112474,0,55.6
25625,20354,Skilled Manual,1,1,0,54282,0,48.28
26865,SW19 3RU,Clerical,0,3,0,86839,0,51.11
13533,CM11,Clerical,1,3,0,79047,1,55.83
14408,91950,Skilled Manual,1,1,0,58334,0,50.62
14382,94704,Skilled Manual,1,1,1,53876,1,51.06
19757,V0,Management,1,2,0,105867,1,51.3
15902,98366,Skilled Manual,1,0,1,59740,1,59.85
13757,98027,Professional,1,1,0,129560,0,52.13
19235,94014,Professional,1,2,0,128145,1,52.85
25552,59368,Clerical,1,1,0,80556,0,51.87
17871,97071,Manual,1,1,2,27750,0,47.69
11917,2010,Management,1,0,0,104401,1,56.25
15038,2061,Management,0,2,0,107072,1,51.16
25110,4551,Management,1,3,0,110747,0,50.53
21856,LA1 1LN,Manual,1,1,1,28848,0,53.87
15147,4810,Skilled Manual,0,1,1,58706,0,51.68
16040,75008,Professional,1,2,0,134528,1,60.21
17604,98033,Clerical,0,2,0,82253,1,52.7
26375,3550,Skilled Manual,0,0,0,54751,1,50.95
18718,4171,Clerical,0,2,0,81766,0,49.71
16052,75003,Clerical,1,2,2,79298,1,57.44
14967,12311,Skilled Manual,0,1,0,56246,0,49.47
28993,97222,Skilled Manual,1,0,0,55075,0,48.49
25116,2036,Skilled Manual,0,1,0,57860,1,48.42
19024,98027,Manual,1,0,0,30029,0,51.61
17790,RG41 1QW,Clerical,0,3,0,87862,1,54.04
26792,94704,Skilled Manual,0,1,0,61671,0,49.01
18918,99202,Skilled Manual,0,2,0,56933,0,48.74
20094,90210,Skilled Manual,1,1,1,56763,0,52.27
13258,34117,Management,1,2,1,105972,1,52.94
14935,85049,Clerical,0,3,0,83404,0,52.43
21268,94010,Skilled Manual,0,1,0,53264,1,48.4
12760,V8Y 1L1,Skilled Manual,0,1,0,53781,0,49.38
16420,RG7 5H7,Manual,0,0,0,30885,1,53.17
12087,90712,Clerical,1,0,0,84487,1,52.25
27182,75013,Clerical,1,0,0,87603,1,50.93
27541,94947,Clerical,0,2,0,76914,1,52.19
19418,EM15,Skilled Manual,0,2,0,60691,1,54.64
17758,1071,Manual,0,1,1,33638,1,50.29
15373,98201,Management,1,2,0,102645,0,51.6
23662,2061,Skilled Manual,0,2,0,56385,0,51.52
20625,2264,Clerical,1,2,0,79684,0,50.6
18261,6006,Skilled Manual,0,0,0,53678,0,50.35
15121,3550,Manual,0,1,0,36557,1,46.49
12058,94536,Skilled Manual,1,1,1,52932,1,47.82
12825,20354,Clerical,1,2,1,83486,1,52.17
17279,2580,Clerical,1,2,0,85338,1,49.82
26296,98027,Professional,1,2,0,128786,1,51.96
21742,V9,Clerical,1,3,1,84002,1,51.15
13256,45001,Skilled Manual,1,2,0,58416,1,52.25
19236,98225,Professional,1,3,1,132953,1,55.39
29253,94109,Management,1,2,0,111669,1,53.26
16848,V2L3W8,Clerical,0,0,0,78244,1,53.2
16922,98225,Manual,0,0,0,35737,0,48.11
20770,98901,Management,1,2,0,110243,0,54.82
24583,Y024 1GF,Skilled Manual,1,1,1,61418,1,50.16
28699,66041,Clerical,0,0,0,81301,0,51.11
18846,99362,Skilled Manual,1,2,1,52770,1,52.09
